comm_i,comm_j,n_companies,exit_rate,failure_rate,ipo_rate,ma_rate,survival_rate,avg_capital,avg_rounds,risk_adjusted
9,11,23,0.0,4.3478260869565215,0.0,0.0,95.65217391304348,11.837435923979399,11.130434782608695,-4.3478260869565215
11,23,19,5.263157894736842,10.526315789473683,0.0,5.263157894736842,84.21052631578948,10.023017752715122,9.789473684210526,-5.263157894736842
4,8,97,5.154639175257731,7.216494845360824,0.0,5.154639175257731,87.62886597938144,5.337245847865584,10.061855670103093,-2.0618556701030926
2,26,16,6.25,6.25,0.0,6.25,87.5,7.83121875,8.0,0.0
9,26,5,40.0,0.0,20.0,20.0,60.0,31.056938461538465,9.2,40.0
0,24,59,3.389830508474576,5.084745762711865,0.0,3.389830508474576,91.52542372881356,4.280554346467659,10.491525423728813,-1.694915254237289
4,24,77,7.792207792207792,10.38961038961039,0.0,7.792207792207792,81.81818181818181,6.737235422355423,7.8311688311688314,-2.5974025974025974
21,24,23,8.695652173913043,13.043478260869565,4.3478260869565215,4.3478260869565215,78.26086956521739,18.332052603193905,8.347826086956522,-4.3478260869565215
4,10,90,4.444444444444445,4.444444444444445,0.0,4.444444444444445,91.11111111111111,5.45354755755608,8.8,0.0
11,24,33,12.121212121212121,12.121212121212121,3.0303030303030303,9.090909090909092,75.75757575757575,9.69794303171576,9.757575757575758,0.0
10,11,51,0.0,7.8431372549019605,0.0,0.0,92.15686274509804,4.79185248447205,8.235294117647058,-7.8431372549019605
4,12,73,6.8493150684931505,8.21917808219178,0.0,6.8493150684931505,84.93150684931507,4.932248170480313,9.232876712328768,-1.3698630136986294
6,12,100,3.0,11.0,0.0,3.0,86.0,3.7215356767075516,10.01,-8.0
6,18,50,4.0,4.0,0.0,4.0,92.0,4.321863925190455,11.34,0.0
12,21,13,0.0,30.76923076923077,0.0,0.0,69.23076923076923,4.919422660672661,9.23076923076923,-30.76923076923077
18,21,15,13.333333333333334,0.0,0.0,13.333333333333334,86.66666666666667,6.7366286676286675,8.266666666666667,13.333333333333334
2,17,15,0.0,6.666666666666667,0.0,0.0,93.33333333333333,6.24706349206349,8.933333333333334,-6.666666666666667
2,23,34,5.88235294117647,11.76470588235294,0.0,5.88235294117647,82.35294117647058,6.96402793938088,8.294117647058824,-5.88235294117647
15,16,25,12.0,0.0,4.0,8.0,88.0,6.165526887464387,8.72,12.0
12,16,12,8.333333333333332,0.0,0.0,8.333333333333332,91.66666666666666,11.730767857142858,9.0,8.333333333333332
2,15,73,6.8493150684931505,1.36986301369863,0.0,6.8493150684931505,91.78082191780821,2.92291393864763,9.205479452054794,5.47945205479452
2,18,72,4.166666666666666,6.944444444444445,0.0,4.166666666666666,88.8888888888889,3.7530745265625125,8.11111111111111,-2.7777777777777786
12,15,24,4.166666666666666,0.0,0.0,4.166666666666666,95.83333333333334,3.2601597282072117,12.958333333333334,4.166666666666666
15,18,27,7.4074074074074066,0.0,0.0,7.4074074074074066,92.5925925925926,3.6366902356902355,11.037037037037036,7.4074074074074066
16,24,23,8.695652173913043,4.3478260869565215,4.3478260869565215,4.3478260869565215,86.95652173913044,12.767723802767284,10.782608695652174,4.3478260869565215
2,10,49,4.081632653061225,2.0408163265306123,0.0,4.081632653061225,93.87755102040816,3.7409800724637687,7.571428571428571,2.0408163265306123
10,16,29,3.4482758620689653,3.4482758620689653,0.0,3.4482758620689653,93.10344827586208,11.502933771209634,8.0,0.0
2,11,99,2.0202020202020203,4.040404040404041,0.0,2.0202020202020203,93.93939393939394,3.4902124133176766,7.91919191919192,-2.0202020202020203
9,24,19,5.263157894736842,10.526315789473683,0.0,5.263157894736842,84.21052631578948,9.67342334342644,9.210526315789474,-5.263157894736842
19,24,6,0.0,0.0,0.0,0.0,100.0,9.801833333333333,5.666666666666667,0.0
16,18,19,0.0,0.0,0.0,0.0,100.0,4.676405166624696,10.631578947368421,0.0
0,15,45,4.444444444444445,0.0,0.0,4.444444444444445,95.55555555555556,4.622734684065934,12.222222222222221,4.444444444444445
8,12,24,4.166666666666666,4.166666666666666,0.0,4.166666666666666,91.66666666666667,7.511196428571428,10.666666666666666,0.0
2,24,29,3.4482758620689653,3.4482758620689653,0.0,3.4482758620689653,93.10344827586208,5.0673336306550585,7.655172413793103,0.0
13,24,21,9.523809523809524,0.0,0.0,9.523809523809524,90.47619047619048,8.614424797424798,10.761904761904763,9.523809523809524
12,24,17,0.0,17.647058823529413,0.0,0.0,82.35294117647058,4.316920231729055,11.058823529411764,-17.647058823529413
9,12,16,0.0,18.75,0.0,0.0,81.25,1.8261415343915346,14.875,-18.75
12,23,23,0.0,4.3478260869565215,0.0,0.0,95.65217391304348,3.2358611111111113,10.956521739130435,-4.3478260869565215
15,21,17,17.647058823529413,0.0,0.0,17.647058823529413,82.35294117647058,6.221490573152337,11.647058823529411,17.647058823529413
8,18,12,0.0,0.0,0.0,0.0,100.0,3.771247023809524,10.083333333333334,0.0
10,12,14,0.0,0.0,0.0,0.0,100.0,4.066406746031746,14.071428571428571,0.0
10,17,8,0.0,0.0,0.0,0.0,100.0,6.134149659863945,13.125,0.0
8,15,31,3.225806451612903,0.0,0.0,3.225806451612903,96.7741935483871,2.4585231074481078,11.064516129032258,3.225806451612903
8,17,11,0.0,0.0,0.0,0.0,100.0,4.08639393939394,8.727272727272727,0.0
11,17,11,0.0,18.181818181818183,0.0,0.0,81.81818181818181,6.68221212121212,8.909090909090908,-18.181818181818183
17,24,7,14.285714285714285,14.285714285714285,0.0,14.285714285714285,71.42857142857144,9.438404761904762,7.0,0.0
16,26,10,0.0,0.0,0.0,0.0,100.0,4.58024358974359,8.7,0.0
11,15,47,6.382978723404255,0.0,0.0,6.382978723404255,93.61702127659575,2.564183428300095,11.0,6.382978723404255
15,23,12,8.333333333333332,0.0,0.0,8.333333333333332,91.66666666666666,3.697293981481481,10.583333333333334,8.333333333333332
15,24,20,5.0,0.0,0.0,5.0,95.0,4.108611431623933,10.85,5.0
18,26,9,0.0,11.11111111111111,0.0,0.0,88.88888888888889,4.463777777777778,8.0,-11.11111111111111
15,17,13,7.6923076923076925,0.0,0.0,7.6923076923076925,92.3076923076923,2.5274743589743585,10.384615384615385,7.6923076923076925
2,19,17,0.0,5.88235294117647,0.0,0.0,94.11764705882352,3.7013820105820106,5.588235294117647,-5.88235294117647
15,26,10,0.0,0.0,0.0,0.0,100.0,1.6743,8.2,0.0
10,26,11,0.0,27.27272727272727,0.0,0.0,72.72727272727273,0.7808030303030301,4.909090909090909,-27.27272727272727
17,18,8,0.0,0.0,0.0,0.0,100.0,1.655469387755102,7.5,0.0
