Company ID,Companies,Business Status,Ownership Status,Success Class,Success Probability,IPO Probability,M&A Probability,Total Raised,outcome,n_investors_matched,pct_green,pct_esg,pct_traditional,pct_gvc,pct_ivc,pct_cvc,pct_impact,green_quartile
233500-24,PhyFarm,Generating Revenue,Privately Held (backing),No Exit,48.0,1.0,47.0,0.22,Active / Private,8,62.5,12.5,25.0,37.5,12.5,0.0,0.0,"Q2
(25-50%)"
279678-25,Blue Sky Analytics,Generating Revenue,Privately Held (backing),No Exit,32.0,1.0,31.0,1.13,Active / Private,22,68.18181818181817,0.0,31.818181818181817,18.181818181818183,13.636363636363635,0.0,9.090909090909092,"Q3
(50-75%)"
572169-25,Láidir. Circular Mobility,Startup,Privately Held (backing),,,,,,Active / Private,2,50.0,0.0,50.0,0.0,0.0,0.0,0.0,"Q1
(0-25%)"
167677-66,VivoPower International (NAS: VIVO),Generating Revenue,Publicly Held,,,,,274.64,IPO / Public,2,50.0,0.0,50.0,50.0,0.0,0.0,0.0,"Q1
(0-25%)"
627437-89,Midbar,Generating Revenue,Privately Held (backing),Success,50.0,2.0,48.0,,Active / Private,4,50.0,0.0,50.0,25.0,0.0,0.0,0.0,"Q1
(0-25%)"
520666-66,Swasher,Generating Revenue,Privately Held (backing),No Exit,39.0,1.0,38.0,0.6,Active / Private,11,54.54545454545454,0.0,45.45454545454545,36.36363636363637,18.181818181818183,0.0,0.0,"Q2
(25-50%)"
496046-35,Legendary Foods,Generating Revenue,Privately Held (backing),No Exit,37.0,1.0,36.0,0.14,Active / Private,17,70.58823529411765,0.0,29.411764705882355,23.52941176470588,23.52941176470588,0.0,17.647058823529413,"Q3
(50-75%)"
465385-69,S.I. Container Builds,Generating Revenue,Privately Held (backing),,,,,3.2,Active / Private,5,0.0,0.0,100.0,0.0,40.0,0.0,0.0,"Q1
(0-25%)"
597596-68,Encora (Other Retail),Generating Revenue,Privately Held (backing),,,,,0.05,Active / Private,3,100.0,0.0,0.0,33.33333333333333,33.33333333333333,0.0,0.0,"Q4
(75-100%)"
527403-61,Agoprene,Generating Revenue,Privately Held (backing),,,,,1.44,Active / Private,6,66.66666666666666,0.0,33.33333333333333,16.666666666666664,16.666666666666664,0.0,0.0,"Q2
(25-50%)"
471947-68,KosmodeHealth,Generating Revenue,Privately Held (backing),No Exit,13.0,1.0,12.0,1.47,Active / Private,3,33.33333333333333,0.0,66.66666666666666,0.0,0.0,0.0,0.0,"Q1
(0-25%)"
517715-38,Pannon Green Power,Generating Revenue,Privately Held (backing),,,,,4.24,Active / Private,2,50.0,0.0,50.0,50.0,0.0,0.0,0.0,"Q1
(0-25%)"
722735-83,Noora,Generating Revenue,Privately Held (backing),Success,53.0,1.0,52.0,0.03,Active / Private,5,60.0,0.0,40.0,20.0,40.0,0.0,0.0,"Q2
(25-50%)"
592485-85,EcoIntellect,Generating Revenue,Privately Held (backing),,,,,0.5,Active / Private,2,100.0,0.0,0.0,50.0,0.0,0.0,0.0,"Q4
(75-100%)"
522858-70,Conifer Vision,Generating Revenue,Privately Held (backing),,,,,0.47,Active / Private,5,80.0,0.0,20.0,40.0,0.0,0.0,0.0,"Q3
(50-75%)"
182862-73,Scoop Robotix,Generating Revenue,Privately Held (backing),,,,,0.57,Active / Private,3,33.33333333333333,0.0,66.66666666666666,0.0,33.33333333333333,0.0,0.0,"Q1
(0-25%)"
