Companies,outcome,pct_green,pct_traditional,pct_ivc,pct_gvc,pct_cvc,pct_impact,Total Raised,exited,failed,pure_green,pure_trad,pure_ivc,mixed_syn,syndicate,hq_country,hq_region,first_ym,n_rounds,avg_deal_size_M,n_communities,cross_community,specter_novelty,bge_novelty,log_capital,deal_year,is_us,cpu_narrow,cpu_broad,cpu_sentiment,country_cpu_col,cpu_country,CPU_pos_US,CPU_neg_US,oil_price,interest_rate,vix,cpu_narrow_z,cpu_broad_z,cpu_country_z,CPU_pos_US_z,CPU_neg_US_z,oil_price_z,interest_rate_z,vix_z,specter_novelty_z,bge_novelty_z
Yonz Technology (SHG: 603381),IPO / Public,54.54545454545454,45.45454545454545,9.090909090909092,72.72727272727273,0.0,0.0,180.35,1,0,0,0,0,1,mixed,China,Asia,2021-07,4.0,92.89999999999999,1.0,0,0.3809,0.4776,5.200428865728911,2021.0,0,454.490159158827,333.5163262375617,,CPU_US,454.490159158827,272.6940954952962,90.89803183176541,73.93,0.1,18.24,0.6995032904800804,0.8381899419403253,0.7977662991071648,0.7251826208015233,-0.7433227289984635,0.4232078348798039,-0.9457584431545141,-0.20698851359899778,-0.5093555390497623,-0.008360086455396586
Sigenergy (HKG: 06656),IPO / Public,50.0,41.66666666666667,25.0,37.5,0.0,0.0,97.31,1,0,0,0,0,1,mixed,China,Asia,2022-07,6.0,96.94166666666666,3.0,1,0.4865,0.6335,4.588125751378833,2022.0,0,430.0368447114691,342.6823597000161,,CPU_US,430.0368447114691,258.02210682688144,86.00736894229382,101.31,1.68,21.33,0.5470352359422447,0.9317047477800339,0.6566868489892088,0.6048556439857924,-0.8112700298916585,1.9095759869612132,-0.1145707352563896,0.23051624894468342,0.792735324225207,1.7084271989144086
EcoFlow (Alternative Energy Equipment),Active / Private,46.666666666666664,53.333333333333336,0.0,46.666666666666664,0.0,0.0,89.23,0,0,0,0,0,1,mixed,China,Asia,2017-06,11.0,12.364444444444445,1.0,0,0.4949,0.4536,4.50236196600641,2017.0,0,388.8914246821411,251.9154771286266,124.2607731382639,CPU_US,211.4454527292793,273.9665312166746,307.6401066171662,46.02,1.04,11.18,0.29049078432940606,0.005671973068093551,-0.6044408990612363,0.7356180394080962,2.267933475832741,-1.0919322354120935,-0.45125436377208555,-1.2065948642651432,0.8963107338038979,-0.2726506242929551
HuaSun Energy,Active / Private,65.0,35.0,15.0,55.00000000000001,0.0,0.0,692.69,0,0,1,0,0,0,green,China,Asia,2021-11,4.0,173.17499999999998,1.0,0,0.1811,0.2146,6.542025174833986,2021.0,0,916.281523060572,553.8235428844982,,CPU_US,916.281523060572,549.7689138363431,183.2563046121144,66.14,0.08,27.19,3.5788033955045013,3.085834648258943,3.461997024505546,2.9975109326763834,0.5398357082947276,0.00031492382377063525,-0.9562798065456296,1.0602178374579434,-2.9729706383143353,-2.904543896925307
Meati,Acquired,66.66666666666666,33.33333333333333,26.666666666666668,26.666666666666668,0.0,4.444444444444445,487.16,1,0,1,0,0,1,green,United States,Americas,2017-06,17.0,45.11545454545455,10.0,1,0.4521,0.3199,6.19064322096836,2017.0,1,388.8914246821411,251.9154771286266,124.2607731382639,CPU_US,211.4454527292793,273.9665312166746,307.6401066171662,46.02,1.04,11.18,0.29049078432940606,0.005671973068093551,-0.6044408990612363,0.7356180394080962,2.267933475832741,-1.0919322354120935,-0.45125436377208555,-1.2065948642651432,0.36856936118866396,-1.7449691621630194
Changzhou Liyuan,Active / Private,57.14285714285714,42.857142857142854,14.285714285714285,28.57142857142857,14.285714285714285,0.0,164.94,0,0,0,0,0,1,mixed,China,Asia,2021-10,4.0,41.235,1.0,0,0.358,0.3742,5.111626277236139,2021.0,0,718.5017959517941,424.9895754476249,,CPU_US,718.5017959517941,431.1010775710764,143.70035919035882,83.5,0.08,16.26,2.345633540995982,1.771429295085324,2.3209388172407,2.024299849586959,-0.009725728759713335,0.9427309618125679,-0.9562798065456296,-0.48733137115125913,-0.7917218342107173,-1.1470118203055442
Harmony Biosciences Holdings (NAS: HRMY),IPO / Public,53.84615384615385,46.15384615384615,53.84615384615385,23.076923076923077,0.0,0.0,828.21,1,0,0,0,0,1,mixed,United States,Americas,2018-01,9.0,147.79,3.0,1,0.4645,0.6522,6.720473440305597,2018.0,1,197.2332525554197,154.8731925884962,135.4636000399107,CPU_US,176.3251532917304,174.8019205090631,217.6273336380673,64.82,1.41,13.54,-0.9045107645749871,-0.9843844601954699,-0.8070617970705326,-0.07764443531305942,1.0173617009904734,-0.07134343851178349,-0.2566091410364489,-0.8724488320311342,0.5214663943762554,1.9143535763128399
Carbon Zero Technologies International,IPO / Public,75.0,25.0,0.0,100.0,0.0,0.0,2.72,1,0,1,0,0,0,green,China,Asia,2016-10,5.0,13.206666666666665,0.0,0,0.5707,0.6769,1.3137236682850553,2016.0,0,80.53289743840882,112.9235787490761,45.53940609325657,CPU_US,63.52078158661627,28.98468873432145,49.28255879388428,46.83,0.4,17.06,-1.6321453004522983,-1.41236784137262,-1.4578684092097103,-1.27351140765234,-1.3214977396713157,-1.0479600585243676,-0.7879379922877815,-0.3740615297160022,1.8309555011925596,2.1863525881706596
Volare (Commercial Products),Active / Private,70.0,30.0,20.0,50.0,0.0,0.0,41.19,0,0,1,0,0,1,green,Finland,Europe,2019-11,7.0,8.24,3.0,1,0.4076,0.2655,3.7421832261362473,2019.0,0,312.2145454632087,247.023589344968,99.30200944508188,CPU_EU_avg,211.60062427102648,135.8395985928463,277.8997004133008,58.12,1.55,12.62,-0.18759469679057272,-0.044236631144658506,-0.6035456619010234,-0.397179742479174,1.854741977115841,-0.4350639140028513,-0.1829595972986403,-1.00270914968168,-0.18013370146035235,-2.3440277145948185
Delijia Transmission Technology (SHG: 603092),IPO / Public,55.55555555555556,44.44444444444444,0.0,55.55555555555556,0.0,0.0,34.23,1,0,0,0,0,1,mixed,China,Asia,2018-08,3.0,130.05,1.0,0,0.3435,0.5933,3.561897992353146,2018.0,0,185.9160590267065,160.5224680524658,83.91052392820819,CPU_US,126.2188233992996,343.0962431726637,216.1014079193915,69.84,1.91,12.86,-0.9750742247499133,-0.9267487445598992,-1.096142178540735,1.3025602198988337,0.9961616027030341,0.20117548491585316,0.006424943741438654,-0.9687281972511028,-0.9705127197929806,1.2657405480364994
Huayao Photovoltaic Technology,Acquired,80.0,20.0,0.0,90.0,0.0,0.0,67.06,1,0,1,0,0,0,green,China,Asia,2020-01,4.0,25.453333333333333,1.0,0,0.2736,0.3199,4.22038966907276,2020.0,0,305.9690553815524,244.0712447776972,100.1325214720415,CPU_US,305.9690553815524,61.19381107631048,183.58143322893142,51.58,1.55,18.84,-0.22653574604732798,-0.07435739495281517,-0.059102232842445666,-1.0093600097138427,0.5443528080121118,-0.7900985273926402,-0.1829595972986403,-0.12203613252255463,-1.8324080923585147,-1.7449691621630194
EkWateur,Active / Private,63.63636363636363,27.27272727272727,27.27272727272727,45.45454545454545,0.0,0.0,44.23,0,0,1,0,0,1,green,France,Europe,2016-10,11.0,11.785714285714286,4.0,1,0.5311,0.5326,3.8117605834897517,2016.0,0,80.53289743840882,112.9235787490761,45.53940609325657,CPU_FRA,139.7072201880351,28.98468873432145,49.28255879388428,46.83,0.4,17.06,-1.6321453004522983,-1.41236784137262,-1.0183230507482972,-1.27351140765234,-1.3214977396713157,-1.0479600585243676,-0.7879379922877815,-0.3740615297160022,1.3426714274644462,0.5973057294223405
Laplace Renewable Energy (SHG: 688726),IPO / Public,37.5,62.5,8.333333333333332,41.66666666666667,0.0,0.0,206.73,1,0,0,1,0,1,traditional,China,Asia,2018-01,17.0,44.29357142857143,1.0,0,0.4002,0.6606,5.336239159546593,2018.0,0,197.2332525554197,154.8731925884962,135.4636000399107,CPU_US,176.3251532917304,174.8019205090631,217.6273336380673,64.82,1.41,13.54,-0.9045107645749871,-0.9843844601954699,-0.8070617970705326,-0.07764443531305942,1.0173617009904734,-0.07134343851178349,-0.2566091410364489,-0.8724488320311342,-0.2713787051368182,2.006855264555985
Xpansiv,Active / Private,36.36363636363637,60.60606060606061,45.45454545454545,24.24242424242424,3.0303030303030303,0.0,688.14,0,0,0,1,0,1,traditional,United States,Americas,2017-08,11.0,76.71666666666667,5.0,1,0.4433,0.4078,6.535444443406132,2017.0,1,231.4473417526105,171.6623992943115,112.388231313317,CPU_US,150.7960151200454,125.3819674012418,188.1879284099492,47.26,1.16,10.59,-0.6911836252659316,-0.8130956020729027,-0.9543480384919192,-0.48294419979834774,0.6083520901547185,-1.0246168041271797,-0.3881261834253926,-1.2901313723236454,0.2600617892490835,-0.7770050673329624
Niu Technologies (NAS: NIU),IPO / Public,58.333333333333336,41.66666666666667,41.66666666666667,16.666666666666664,0.0,0.0,150.53,1,0,0,0,0,1,mixed,China,Asia,2015-04,6.0,37.635,3.0,1,0.5164,0.601,5.020783625148071,2015.0,0,42.58714847303734,74.8704826091618,87.4862087291582,CPU_US,76.34851303043058,118.2981888497629,85.73418338256693,59.62,0.12,14.55,-1.8687395885266656,-1.8005977023806758,-1.383860883471224,-0.541039232230217,-0.8150654706828036,-0.35363395680335846,-0.9352370797633986,-0.7294456572191217,1.161414460701737,1.350533762259382
Trina Storage,Active / Private,75.0,25.0,0.0,75.0,0.0,0.0,208.68,0,0,1,0,0,0,green,China,Asia,2022-02,3.0,104.345,1.0,0,0.3018,0.4677,5.345582559015151,2022.0,0,215.8836024293797,164.4532690163843,,CPU_US,215.8836024293797,43.17672048587594,129.5301614576278,96.13,0.08,30.15,-0.7882245830900929,-0.8866454555591465,-0.5788357108328984,-1.1571206228629785,-0.20659611439489559,1.6283712014322975,-0.9562798065456296,1.479316250768395,-1.484690645915767,-0.11737993331338961
TSK,Active / Private,85.71428571428571,14.285714285714285,0.0,71.42857142857143,14.285714285714285,0.0,0.0,0,0,1,0,0,0,green,Japan,Asia,2022-08,4.0,1.45,1.0,0,0.5688,0.5795,0.0,2022.0,0,393.8136113321517,306.4522123501768,,CPU_US,393.8136113321517,236.28816679929102,78.76272226643034,90.09,2.33,25.87,0.321180947996782,0.5620731935376998,0.4477027516534533,0.42661264251427367,-0.9119218635335735,1.3004799071090067,0.22737357495486427,0.8733225990897688,1.8075277299783317,1.1137734887799031
Star Charge,IPO / Public,76.92307692307693,23.076923076923077,15.384615384615383,53.84615384615385,7.6923076923076925,0.0,105.75,1,0,1,0,0,0,green,China,Asia,2015-12,7.0,105.75,2.0,1,0.3921,0.4908,4.670489652108734,2015.0,0,192.8180716469267,140.8970016199875,114.0765154034822,CPU_US,122.116944748948,111.5329719919106,127.6591659894678,37.13,0.24,18.21,-0.9320397134624562,-1.1269740318081414,-1.1198073052329862,-0.5965216968371186,-0.23259035994360236,-1.5745404484144212,-0.8721088994167057,-0.2112361326528196,-0.37125499294484143,0.13699970935526037
Nextchem,Active / Private,100.0,0.0,50.0,50.0,0.0,0.0,235.0,0,0,1,0,0,1,green,Italy,Europe,2021-09,8.0,82.33833333333332,2.0,1,0.5762,0.6028,5.4638318050256105,2021.0,0,547.6861586784817,405.5224236303848,,CPU_ITA,547.6861586784817,328.611695207089,109.53723173569634,75.22,0.08,23.14,1.280586593852319,1.5728191841907615,1.3354455733720392,1.1837704698091234,-0.48436328875422996,0.4932375980713673,-0.9562798065456296,0.4867892651919533,1.8987727336547984,1.370355552597199
1KOMMA5,Active / Private,50.0,50.0,44.44444444444444,27.77777777777778,5.555555555555555,0.0,567.5,0,0,0,0,0,1,mixed,Germany,Europe,2021-12,5.0,141.875,4.0,1,0.4554,0.5157,6.343001313190591,2021.0,0,532.4487159382658,308.3799373091451,,CPU_DEU,532.4487159382658,319.46922956295947,106.48974318765316,75.33,0.08,17.22,1.1855801170929527,0.5817404602991291,1.2475356073172834,1.1087918642184575,-0.5267028705291719,0.4992091282659967,-0.9562798065456296,-0.35140756142895074,0.4092597006660071,0.4112011423617275
Siete Family Foods,Acquired,0.0,100.0,80.0,0.0,0.0,0.0,79.66,1,0,0,1,1,0,traditional,United States,Americas,2015-04,4.0,309.68,2.0,1,0.311,0.4787,4.390242789445222,2015.0,1,42.58714847303734,74.8704826091618,87.4862087291582,CPU_US,76.34851303043058,118.2981888497629,85.73418338256693,59.62,0.12,14.55,-1.8687395885266656,-1.8005977023806758,-1.383860883471224,-0.541039232230217,-0.8150654706828036,-0.35363395680335846,-0.9352370797633986,-0.7294456572191217,-1.3712509116152964,0.0037532298621580596
FengBei Biotech (SHG: 603334),IPO / Public,50.0,50.0,0.0,75.0,0.0,0.0,3.85,1,0,0,0,0,1,mixed,China,Asia,2020-01,2.0,55.055,1.0,0,0.4824,0.68,1.5789787049493917,2020.0,0,305.9690553815524,244.0712447776972,100.1325214720415,CPU_US,305.9690553815524,61.19381107631048,183.58143322893142,51.58,1.55,18.84,-0.22653574604732798,-0.07435739495281517,-0.059102232842445666,-1.0093600097138427,0.5443528080121118,-0.7900985273926402,-0.1829595972986403,-0.12203613252255463,0.7421806600260842,2.220490115974679
Fox ESS,IPO / Public,46.15384615384615,53.84615384615385,0.0,61.53846153846154,0.0,0.0,284.1,1,0,0,0,0,1,mixed,China,Asia,2022-03,5.0,78.1725,1.0,0,0.3039,0.5321,5.652839995918626,2022.0,0,445.7135559546776,329.2777114687682,,CPU_US,445.7135559546776,267.42813357280653,89.14271119093553,100.53,0.2,20.56,0.644780581259295,0.7949462380244864,0.7471311037592936,0.6819957500589084,-0.7677098729178005,1.8672324092174768,-0.8931516261989366,0.12149402656324836,-1.4587967935210944,0.5917996765507254
Trinahome,Active / Private,41.66666666666667,58.333333333333336,0.0,50.0,0.0,0.0,170.68,0,0,0,0,0,1,mixed,China,Asia,2018-02,5.0,67.61666666666667,1.0,0,0.292,0.4828,5.145632278882388,2018.0,0,165.756366354844,137.2728908542708,88.07439473415276,CPU_US,118.0414230331102,150.2735691947066,177.7319604848255,61.43,1.42,19.85,-1.1007712597418975,-1.1639483692885597,-1.1433203698464547,-0.27880478423592736,0.4630845027551833,-0.255375141782637,-0.2513484593408911,0.0209670422894579,-1.6055286237575732,0.048902863409407527
Boshi High-tech,Active / Private,50.0,50.0,8.333333333333332,33.33333333333333,0.0,0.0,63.74,0,0,0,0,0,1,mixed,China,Asia,2020-02,10.0,11.165555555555555,1.0,0,0.3997,0.4325,4.170379248498098,2020.0,0,264.3640928001201,236.2335625461793,73.8785882773106,CPU_US,264.3640928001201,52.87281856002402,158.61845568007206,44.83,1.58,40.11,-0.48594547627290974,-0.15431993655993173,-0.2991353480179956,-1.0776016023308337,0.19753541637510955,-1.156533334790358,-0.16717755221196703,2.889525776637348,-0.2775439080879308,-0.5050060554751419
Qiyuan Green Power,Active / Private,70.83333333333334,29.166666666666668,0.0,83.33333333333334,0.0,0.0,337.53,0,0,1,0,0,0,green,China,Asia,2020-10,7.0,168.765,1.0,0,0.4436,0.5824,5.824612714717719,2020.0,0,376.0488741894221,257.3684245881657,64.86311142334016,CPU_US,376.0488741894221,225.62932451365327,75.20977483788442,35.64,0.09,38.02,0.21041662124840282,0.06130468759195973,0.34521196853357616,0.33919802561591983,-0.9612839221013022,-1.6554275392325841,-0.9510191248500719,2.593608315887739,0.26376091101975063,1.1457085954352748
Biftek,Active / Private,60.0,40.0,10.0,40.0,10.0,0.0,1.21,0,0,1,0,0,0,green,United States,Americas,2020-08,5.0,0.244,2.0,1,0.3576,0.4561,0.7929925155296614,2020.0,1,235.5495910268646,246.9111696181857,60.25033587681727,CPU_US,235.5495910268646,47.10991820537292,141.32975461611875,42.61,0.1,26.41,-0.6656058260918671,-0.04538357316332577,-0.46537596437063794,-1.124863932819015,-0.04266117860464808,-1.2770496714456074,-0.9457584431545141,0.9497797420585674,-0.7966539965716074,-0.24512035993487613
Riyu Photovoltaic,IPO / Public,100.0,0.0,14.285714285714285,71.42857142857143,0.0,0.0,59.0,1,0,1,0,0,0,green,China,Asia,2023-09,6.0,12.687999999999999,1.0,0,0.2797,0.3006,4.0943445622221,2023.0,0,304.6888954435193,242.1260214431249,,CPU_US,304.6888954435193,60.93777908870386,182.81333726611157,90.77,5.33,17.52,-0.2345176290623836,-0.09420318574034839,-0.06648790894412672,-1.011459762905661,0.5336814432748447,1.337394821039443,1.8055780836221895,-0.3089313708907292,-1.7571926163549416,-1.9575028030073898
Arcadia,Active / Private,49.23076923076923,46.15384615384615,41.53846153846154,23.076923076923077,1.5384615384615383,3.076923076923077,599.54,0,0,0,0,0,1,mixed,United States,Americas,2014-09,15.0,50.104166666666664,11.0,1,0.4881,0.315,6.397829250458982,2014.0,1,192.8163016866004,148.819678334386,51.39921800898143,CPU_US,84.86486132623497,100.7019952218968,99.55577488326934,91.17,0.09,16.31,-0.9320507492837204,-1.0461443492947011,-1.334727186803168,-0.6853480120797668,-0.6230383656163727,1.3591094762926414,-0.9510191248500719,-0.48025200606155594,0.812463973668767,-1.7989284803048544
Archaea Energy,Acquired,22.22222222222222,66.66666666666666,55.55555555555556,0.0,11.11111111111111,0.0,653.1,1,0,0,1,0,1,traditional,United States,Americas,2018-11,6.0,1251.15,4.0,1,0.6019,0.5233,6.483260244967167,2018.0,1,194.8955115904181,144.4661349851958,91.6751064908421,CPU_US,172.4025222925722,62.98093026848336,232.5200440721469,50.78,2.2,18.07,-0.9190867361764856,-1.0905605913564296,-0.8296927833758135,-0.9947036018836989,1.2242701507955192,-0.8335278378990362,0.15898471291261354,-0.2310583549039897,2.2156641653419826,0.494893146010287
Fisker,Active / Private,50.0,50.0,35.714285714285715,14.285714285714285,7.142857142857142,0.0,483.41,0,0,0,0,0,1,mixed,United States,Americas,2016-12,10.0,181.628,5.0,1,0.3776,0.6491,6.18293165556164,2016.0,1,351.1231847818375,275.5385343090123,137.1467920098174,CPU_US,186.7167843000441,18.34784286543747,222.4394586844151,53.75,0.54,14.04,0.05500327717310161,0.2466819600611556,-0.7471089595262544,-1.360745628941852,1.0842178544096268,-0.6722965226440404,-0.7142884485499731,-0.8016551811340984,-0.5500458785271054,1.8802160485088222
Too Good To Go,Active / Private,68.18181818181817,31.818181818181817,27.27272727272727,50.0,0.0,0.0,129.61,0,0,1,0,0,1,green,Denmark,Europe,2016-08,14.0,12.961000000000002,6.0,1,0.246,0.2392,4.8722157835894295,2016.0,0,169.1610642548068,122.3484770758162,68.90670751829798,CPU_EU_avg,75.93789098208168,16.40160409696483,46.0188015367059,44.68,0.4,13.42,-1.0795427401392115,-1.316212013369774,-1.3862299010909862,-1.376706998083039,-1.3668420010542157,-1.1646763305103072,-0.7879379922877815,-0.8894393082464227,-2.1727272952599272,-2.6336460956418097
Dott,Active / Private,52.0,48.0,52.0,28.000000000000004,4.0,4.0,385.26,0,0,0,0,0,1,mixed,Netherlands,Europe,2018-12,8.0,55.037142857142854,5.0,1,0.3575,0.4901,5.956510717844453,2018.0,0,203.8776062576293,179.5547527853041,89.02207453424465,CPU_DEU,69.2224808375946,30.29487311517452,198.9610202111838,45.15,2.27,25.42,-0.8630827739106534,-0.7325752867858483,-1.4249733758269085,-1.2627664071495368,0.7580255652462701,-1.1391616105877995,0.19580948478151772,0.8096083132824368,-0.7978870371618298,0.1292912353349979
Strata Critical Medical (NAS: SRTA),IPO / Public,17.647058823529413,82.35294117647058,23.52941176470588,29.411764705882355,5.88235294117647,0.0,169.75,1,0,0,1,0,1,traditional,United States,Americas,2014-03,7.0,52.95142857142857,5.0,1,0.5812,0.6976,5.140200498450899,2014.0,1,69.46350195365983,92.05904141614191,86.37191628940218,CPU_US,85.60346673186673,47.03623708888719,67.75209158867517,101.57,0.08,13.88,-1.7011637232146954,-1.6252345263587602,-1.33046592215109,-1.125468201687776,-1.0648955304153873,1.9236905128757915,-0.9562798065456296,-0.8243091494211496,1.9604247631659237,2.4143031770555545
GS Biotech,Active / Private,53.333333333333336,46.666666666666664,6.666666666666667,46.666666666666664,0.0,0.0,53.93,0,0,0,0,0,1,mixed,China,Asia,2021-07,8.0,17.976666666666667,2.0,1,0.5218,0.5549,4.006059647354529,2021.0,0,454.490159158827,333.5163262375617,,CPU_US,454.490159158827,272.6940954952962,90.89803183176541,73.93,0.1,18.24,0.6995032904800804,0.8381899419403253,0.7977662991071648,0.7251826208015233,-0.7433227289984635,0.4232078348798039,-0.9457584431545141,-0.20698851359899778,1.2279986525737532,0.842875687496405
Bird Global,Acquired,28.000000000000004,72.0,60.0,9.333333333333334,2.666666666666667,0.0,22.97,1,0,0,1,1,1,traditional,United States,Americas,2017-06,15.0,119.69692307692307,10.0,1,0.3577,0.3276,3.176803048446293,2017.0,1,388.8914246821411,251.9154771286266,124.2607731382639,CPU_US,211.4454527292793,273.9665312166746,307.6401066171662,46.02,1.04,11.18,0.29049078432940606,0.005671973068093551,-0.6044408990612363,0.7356180394080962,2.267933475832741,-1.0919322354120935,-0.45125436377208555,-1.2065948642651432,-0.7954209559813844,-1.6601759479401363
Energy Vault Holdings (NYS: NRGV),IPO / Public,66.66666666666666,33.33333333333333,16.666666666666664,33.33333333333333,16.666666666666664,0.0,840.68,1,0,1,0,0,0,green,United States,Americas,2018-11,12.0,107.5490909090909,5.0,1,0.4381,0.6418,6.735399894500032,2018.0,1,194.8955115904181,144.4661349851958,91.6751064908421,CPU_US,172.4025222925722,62.98093026848336,232.5200440721469,50.78,2.2,18.07,-0.9190867361764856,-1.0905605913564296,-0.8296927833758135,-0.9947036018836989,1.2242701507955192,-0.8335278378990362,0.15898471291261354,-0.2310583549039897,0.19594367855751255,1.7998276765832317
Redwood Materials,Active / Private,38.297872340425535,57.446808510638306,48.93617021276596,14.893617021276595,4.25531914893617,0.0,1979.35,0,0,0,0,0,1,mixed,United States,Americas,2017-04,7.0,329.89166666666665,8.0,1,0.4265,0.3728,7.591028875743784,2017.0,1,303.8349499438502,185.3535936382205,150.0930521780226,CPU_US,223.7944750569787,141.3108034825579,346.958388566935,49.31,0.9,10.82,-0.2398420364876502,-0.6734136572023312,-0.5331952082884491,-0.35230964621637667,2.814192990058444,-0.9133291959545391,-0.5249039075098941,-1.2575662929110087,0.052910970091701516,-1.162428768346068
Inxeption,Failed,30.0,70.0,40.0,20.0,0.0,10.0,348.13,0,1,0,1,0,1,traditional,United States,Americas,2019-01,5.0,87.03,3.0,1,0.4239,0.6539,5.85544434568087,2019.0,1,296.1897966341996,224.0056007601654,115.3168245063382,CPU_US,269.8162810969046,45.10988000785043,200.6684898736628,53.84,2.4,16.57,-0.2875100797819557,-0.2790735147481868,-0.2676798278059687,-1.1412665184032,0.7817479025948983,-0.6674107252120707,0.2641983468237684,-0.4434393075950971,0.020851914745916387,1.933074156076334
Northvolt,Active / Private,52.94117647058824,37.25490196078432,9.803921568627452,62.74509803921568,3.92156862745098,0.0,12826.28,0,0,0,0,0,1,mixed,Sweden,Europe,2017-01,22.0,686.4063157894736,4.0,1,0.4105,0.4753,9.459329432016151,2017.0,0,373.6910509243575,272.5854515400916,198.7334961073701,CPU_EU_avg,180.114001773758,182.9269993368094,334.3522287751891,52.75,0.65,11.99,0.1957154351600159,0.21655366488359667,-0.785202647400846,-0.011009557531502059,2.6390522061124857,-0.7265831607770357,-0.6564209498988378,-1.091909149811945,-0.1443755243439001,-0.03368792966482952
Solfácil,Active / Private,72.72727272727273,18.181818181818183,36.36363636363637,45.45454545454545,0.0,0.0,272.57,0,0,1,0,0,1,green,Brazil,Americas,2018-01,11.0,38.93714285714286,6.0,1,0.3713,0.3881,5.611557530613684,2018.0,0,197.2332525554197,154.8731925884962,135.4636000399107,CPU_MEX,167.7345106656203,174.8019205090631,217.6273336380673,64.82,1.41,13.54,-0.9045107645749871,-0.9843844601954699,-0.8566241228836877,-0.07764443531305942,1.0173617009904734,-0.07134343851178349,-0.2566091410364489,-0.8724488320311342,-0.6277274357111231,-0.9939435504746248
URent,Active / Private,42.857142857142854,57.14285714285714,0.0,57.14285714285714,0.0,0.0,38.53,0,0,0,0,0,1,mixed,Russia,Europe,2019-10,8.0,7.704000000000001,0.0,0,0.3248,0.3113,3.677059877308594,2019.0,0,261.2441835533486,206.030343107628,118.365860896258,CPU_US,208.161542079796,256.4295418284281,218.1304259596958,54.02,1.83,13.22,-0.5053983195352778,-0.4624628440781788,-0.6233868914199803,0.5917948015889489,1.0243512985414183,-0.6576391303481315,-0.03566050982302327,-0.9177567686052369,-1.2010913101645904,-1.8396732715548112
Kinava,Active / Private,66.66666666666666,33.33333333333333,8.333333333333332,50.0,0.0,0.0,2.76,0,0,1,0,0,0,green,South Korea,Asia,2019-08,9.0,1.38,2.0,1,0.4675,0.5044,1.324418957401803,2019.0,0,232.5298322370732,178.9666080319283,133.9737840839158,CPU_US,309.2608779606063,269.5095287770491,291.3708323279452,55.07,2.13,18.98,-0.6844342245424815,-0.7385757277227999,-0.04011059388329519,0.6990655555328199,2.041900052465247,-0.6006381603084867,0.12215994104370916,-0.10221391027138453,0.5584576120829307,0.2867643474632095
SQE Energy Group,Active / Private,0.0,100.0,50.0,0.0,0.0,0.0,2.74,0,0,0,1,0,1,traditional,United Kingdom,Europe,2016-12,5.0,0.9133333333333334,0.0,0,0.4374,0.4751,1.3190856114264407,2016.0,0,351.1231847818375,275.5385343090123,137.1467920098174,CPU_UK,124.3323807118174,18.34784286543747,222.4394586844151,53.75,0.54,14.04,0.05500327717310161,0.2466819600611556,-1.1070257050909684,-1.360745628941852,1.0842178544096268,-0.6722965226440404,-0.7142884485499731,-0.8016551811340984,0.18731239442595526,-0.0358903508134756
Recykal,Active / Private,61.904761904761905,33.33333333333333,0.0,52.38095238095239,0.0,0.0,92.17,0,0,1,0,0,0,green,India,Asia,2017-02,12.0,11.0125,2.0,1,0.475,0.6016,4.534425781462334,2017.0,0,212.6269868575728,158.6531109092953,180.2493626271784,CPU_US,203.7255553921238,135.8255521772292,292.1000754443317,54.0,0.66,12.92,-0.8085297994516593,-0.9458205241911567,-0.6489796004972965,-0.3972949390462174,2.0520316241096705,-0.6587248631107916,-0.6511602682032801,-0.9602329591434584,0.6509356563496183,1.3571410257053214
Wallbox (NYS: WBX),IPO / Public,47.368421052631575,52.63157894736842,21.052631578947366,31.57894736842105,5.263157894736842,0.0,356.44,1,0,0,0,0,1,mixed,Spain,Europe,2017-08,14.0,42.27214285714286,8.0,1,0.487,0.4588,5.878967515880836,2017.0,0,231.4473417526105,171.6623992943115,112.388231313317,CPU_ESP,54.74651385427155,125.3819674012418,188.1879284099492,47.26,1.16,10.59,-0.6911836252659316,-0.8130956020729027,-1.508490130430028,-0.48294419979834774,0.6083520901547185,-1.0246168041271797,-0.3881261834253926,-1.2901313723236454,0.7989005271763194,-0.21538767442815104
UUGreenPower (SHE: 301590),IPO / Public,76.92307692307693,23.076923076923077,0.0,84.61538461538461,0.0,0.0,147.12,1,0,1,0,0,0,green,China,Asia,2019-05,7.0,25.126666666666665,3.0,1,0.4222,0.6295,4.998022756045412,2019.0,0,158.8897253155004,167.7781184295624,64.89778318781207,CPU_US,172.943176713099,110.592309455808,134.7968672700893,53.49,2.39,18.71,-1.143585226851845,-0.8527242781389232,-0.8265735649763624,-0.6042361983768253,-0.13342434757251975,-0.686411048558619,0.25893766512821076,-0.1404424817557838,-0.00010977528786601248,1.664378775941482
MiniMines,Active / Private,65.0,35.0,25.0,45.0,0.0,0.0,0.02,0,0,1,0,0,1,green,India,Asia,2021-01,13.0,0.013333333333333334,4.0,1,0.2304,0.2439,0.019802627296179712,2021.0,0,257.0615514640529,166.27685026874,,CPU_US,257.0615514640529,51.41231029281059,154.23693087843174,52.16,0.09,33.09,-0.5314773109487031,-0.868040696210896,-0.34126618138104975,-1.0895794294938614,0.13666170849617237,-0.758612277275503,-0.9510191248500719,1.8955829180429662,-2.365081627334639,-2.581889198648621
